CustomerKey,Name,Birth Year,Gender,EmailAddress,Region,Education,Income Level,TotalChildren,Revenue,Profit,Orders,CLV,Offline for?
20721,Ms. Hailey Perry,1971,F,hailey29@adventure-works.com,United Kingdom,High School,Low,0,$50.0,$31.3,1.0,,140
20722,Mrs. Kellie Serrano,1972,F,kellie15@adventure-works.com,Germany,Undergrad,Low,2,$2327.0,$975.5,3.0,$447.0833,224
20723,Mr. Cedric Zhu,1971,M,cedric13@adventure-works.com,Germany,High School,Low,0,$149.0,$71.9,1.0,,160
20724,Ms. Ebony Vance,1971,F,ebony3@adventure-works.com,United Kingdom,High School,Low,0,$50.0,$31.3,1.0,,156
20725,Ms. Linda Romero,1971,F,linda24@adventure-works.com,United Kingdom,High School,Low,0,$91.6,$57.9,1.0,,13
20726,Ms. Beth Romero,1971,F,beth11@adventure-works.com,Germany,High School,Low,0,$1765.6,$720.3,2.0,$664.8777,209
20727,Mr. Arturo Ye,1970,M,arturo10@adventure-works.com,Germany,Undergrad,Low,2,$68.9,$35.7,1.0,,40
20728,Mr. Cedric Chande,1970,M,cedric33@adventure-works.com,France,Undergrad,Low,2,$733.5,$362.3,1.0,,205
20729,Mrs. Aimee Zhou,1971,F,aimee7@adventure-works.com,Germany,Undergrad,Low,2,$118.9,$70.0,1.0,,190
20730,Mr. Aaron Shan,1971,M,aaron31@adventure-works.com,United Kingdom,Undergrad,Low,2,$101.6,$64.2,1.0,,207
20731,Mr. Andre Kovár,1970,M,andre4@adventure-works.com,Germany,Graduate,Average,0,$114.9,$71.9,1.0,,272
20732,Mr. Joshua Walker,1975,M,joshua25@adventure-works.com,Northwest,Undergrad,Low,3,$20.0,$12.5,1.0,,297
20733,Mrs. Sheena Luo,1974,F,sheena5@adventure-works.com,Northwest,Undergrad,Low,3,$38.6,$21.7,1.0,,216
20734,Mr. Luis Phillips,1974,M,luis38@adventure-works.com,Canada,Graduate,Average,0,$14.6,$9.1,1.0,,213
20735,Ms. Caitlin Cooper,1974,F,caitlin15@adventure-works.com,Northwest,Graduate,Average,0,$1000.4,$394.8,1.0,,134
20736,Mrs. Alexandra Howard,1975,F,alexandra15@adventure-works.com,Canada,Undergrad,Low,4,$3099.5,$1369.4,2.0,$1293.288,7
20738,Mr. Alex Kelly,1966,M,alex5@adventure-works.com,Northwest,Graduate,Average,0,$57.2,$30.9,1.0,,92
20739,Mrs. Kaitlyn Carter,1953,F,kaitlyn8@adventure-works.com,Northwest,High School,Low,2,$88.0,$55.1,1.0,,292
20740,Mrs. Kathryn Sharma,1953,F,kathryn8@adventure-works.com,Canada,High School,Low,2,$194.3,$102.9,2.0,$68.6207,108
20741,Mrs. Jocelyn Foster,1953,F,jocelyn15@adventure-works.com,Southwest,High School,Low,2,$118.1,$60.2,1.0,,247
20742,Mrs. Isabella Stewart,1953,F,isabella81@adventure-works.com,Northwest,High School,Low,2,$144.0,$69.0,1.0,,84
20743,Mrs. Arianna Howard,1953,F,arianna33@adventure-works.com,Northwest,High School,Low,2,$87.3,$49.7,1.0,,59
20744,Mrs. Amanda Barnes,1953,F,amanda24@adventure-works.com,Southwest,High School,Low,2,$558.0,$207.6,1.0,,22
20745,Mrs. Mariah Price,1954,F,mariah4@adventure-works.com,Canada,High School,Low,2,$73.5,$45.1,1.0,,228
20746,Mrs. Christina Torres,1954,F,christina11@adventure-works.com,Canada,High School,Low,2,$151.7,$81.7,2.0,$65.3932,171
20747,Mrs. Melody Vazquez,1954,F,melody15@adventure-works.com,Northwest,High School,Low,3,$70.0,$43.8,1.0,,24
20748,Mrs. Stephanie Watson,1954,F,stephanie24@adventure-works.com,Northwest,High School,Low,3,$124.0,$56.2,1.0,,255
20749,Mrs. Joan Morgan,1954,F,joan11@adventure-works.com,Northwest,High School,Low,1,$621.7,$234.3,1.0,,29
20750,Mrs. Katherine King,1954,F,katherine67@adventure-works.com,Southwest,Undergrad,Low,1,$1092.0,$452.7,1.0,,126
20751,Mr. Jermaine Arthur,1955,M,jermaine5@adventure-works.com,Southwest,High School,Low,1,$575.0,$218.2,1.0,,15
20752,Mr. Christian Simmons,1955,M,christian2@adventure-works.com,Northwest,High School,Low,1,$70.0,$43.8,1.0,,78
20753,Mrs. Taylor Kelly,1955,F,taylor23@adventure-works.com,Northwest,High School,Low,1,$540.0,$196.3,1.0,,7
20754,Mr. Ian Davis,1955,M,ian6@adventure-works.com,Southwest,High School,Low,2,$87.3,$49.7,1.0,,120
20755,Mr. Alex Lopez,1955,M,alex41@adventure-works.com,Southwest,Undergrad,Low,1,$1052.1,$427.7,1.0,,132
20756,Mr. Marcus Griffin,1956,M,marcus70@adventure-works.com,Canada,High School,Low,2,$76.4,$47.8,2.0,$31.884,35
20758,Mr. Jesse Sanders,1956,M,jesse3@adventure-works.com,Northwest,High School,Low,2,$135.3,$66.0,1.0,,252
20759,Mrs. Teresa Serrano,1956,F,teresa17@adventure-works.com,Southwest,Undergrad,Low,1,$101.2,$37.1,1.0,,190
20760,Mr. Thomas Alexander,1956,M,thomas21@adventure-works.com,Canada,Undergrad,Low,1,$14.6,$9.1,1.0,,54
20761,Mr. Jonathan Washington,1956,M,jonathan13@adventure-works.com,Southwest,Undergrad,Low,1,$53.8,$33.7,1.0,,224
20762,Mrs. Jennifer King,1957,F,jennifer22@adventure-works.com,Southwest,High School,Low,2,$124.0,$56.2,1.0,,13
20763,Mr. Lucas Carter,1957,M,lucas2@adventure-works.com,Northwest,High School,Low,2,$124.0,$56.2,1.0,,191
20764,Mr. Christian Taylor,1957,M,christian43@adventure-works.com,Canada,High School,Low,2,$138.9,$85.1,2.0,$63.8611,148
20765,Mr. Wyatt Lopez,1957,M,wyatt31@adventure-works.com,Southwest,Undergrad,Low,1,$1081.2,$444.1,1.0,,137
20766,Mr. Charles Morgan,1958,M,charles61@adventure-works.com,Southwest,Undergrad,Low,2,$30.0,$18.8,1.0,,273
20767,Mrs. Rachel Thomas,1958,F,rachel13@adventure-works.com,Northwest,Undergrad,Low,2,$1000.4,$394.8,1.0,,94
20769,Mrs. Michelle Sanders,1958,F,michelle5@adventure-works.com,Northwest,Undergrad,Low,2,$50.4,$31.6,1.0,,228
20770,Mr. Carlos Mitchell,1958,M,carlos40@adventure-works.com,Northwest,Graduate,Average,5,$65.0,$40.7,1.0,,48
20771,Mrs. Madeline Edwards,1958,F,madeline1@adventure-works.com,Canada,Graduate,Average,4,$91.1,$55.2,1.0,,50
20773,Mrs. Natalie Rodriguez,1958,F,natalie87@adventure-works.com,Canada,Graduate,Average,4,$69.9,$36.3,1.0,,21
20774,Mr. Anthony Miller,1958,M,anthony15@adventure-works.com,Southwest,Graduate,Average,4,$63.8,$39.9,1.0,,84
20776,Mrs. Haley Long,1959,F,haley28@adventure-works.com,Northwest,Undergrad,Low,2,$45.9,$28.7,1.0,,223
20778,Mr. Seth Ramirez,1959,M,seth80@adventure-works.com,Northwest,Graduate,Average,4,$110.7,$68.0,1.0,,1
20780,Mr. Michael White,1959,M,michael44@adventure-works.com,Northwest,Graduate,Average,4,$20.0,$12.5,1.0,,161
20781,Mrs. Kayla Lee,1959,F,kayla21@adventure-works.com,Canada,Graduate,Average,4,$28.2,$17.6,1.0,,100
20782,Mr. Alan Ye,1959,M,alan13@adventure-works.com,Northwest,Graduate,Average,4,$1099.3,$456.7,1.0,,109
20783,Mrs. Amanda Collins,1959,F,amanda46@adventure-works.com,Canada,Graduate,Average,4,$43.6,$27.9,1.0,,35
20786,Mr. Marcus Perez,1972,M,marcus40@adventure-works.com,Southwest,Graduate,Average,0,$35.0,$21.9,1.0,,72
20787,Ms. Bridget Pal,1973,F,bridget14@adventure-works.com,Northwest,Graduate,Low,0,$1028.4,$412.3,1.0,,101
20789,Mr. Miguel Williams,1973,M,miguel1@adventure-works.com,Southwest,Graduate,Low,1,$53.5,$32.6,1.0,,259
20790,Mrs. Kayla Harrison,1973,F,kayla14@adventure-works.com,Southwest,Graduate,Low,1,$20.0,$12.5,1.0,,160
20791,Mr. Ryan Patterson,1973,M,ryan13@adventure-works.com,Southwest,Graduate,Low,1,$20.0,$12.5,1.0,,209
20792,Mrs. Hailey Rivera,1971,F,hailey8@adventure-works.com,Canada,Graduate,Average,1,$43.6,$27.9,1.0,,90
20793,Mr. Gary Martin,1970,M,gary10@adventure-works.com,France,Graduate,Low,0,$1082.1,$432.7,1.0,,125
20794,Mrs. Brenda Rana,1962,F,brenda15@adventure-works.com,France,Graduate,Low,1,$56.0,$21.3,1.0,,57
20795,Mr. Emmanuel Subram,1962,M,emmanuel12@adventure-works.com,France,Graduate,Low,1,$8.0,$5.0,1.0,,171
20796,Mrs. Claudia Guo,1961,F,claudia15@adventure-works.com,France,Undergrad,Low,1,$91.0,$43.2,1.0,,196
20797,Mrs. Dawn Hu,1958,F,dawn22@adventure-works.com,France,Undergrad,Low,1,$28.5,$17.8,1.0,,201
20798,Mr. Mathew Munoz,1958,M,mathew3@adventure-works.com,Germany,Undergrad,Low,1,$127.6,$59.1,1.0,,171
20800,Mr. Connor Jenkins,1957,M,connor3@adventure-works.com,United Kingdom,Undergrad,Low,1,$96.9,$60.7,1.0,,44
20801,Mr. Ronald Chandra,1957,M,ronald4@adventure-works.com,United Kingdom,Undergrad,Low,1,$98.0,$47.6,1.0,,190
20802,Mr. Jon Li,1957,M,jon22@adventure-works.com,France,Undergrad,Low,2,$14.9,$9.3,1.0,,200
20803,Mrs. Nicole Rodriguez,1956,F,nicole20@adventure-works.com,France,Undergrad,Low,2,$41.6,$26.6,1.0,,106
20804,Mrs. Katelyn Torres,1955,F,katelyn12@adventure-works.com,United Kingdom,Undergrad,Low,2,$50.0,$31.3,1.0,,157
20805,Mr. Brandon Williams,1955,M,brandon40@adventure-works.com,Germany,Undergrad,Low,2,$90.0,$56.3,1.0,,99
20806,Mr. James Lopez,1955,M,james69@adventure-works.com,United Kingdom,Undergrad,Low,2,$54.6,$34.2,1.0,,173
20807,Mr. Jordan Foster,1955,M,jordan13@adventure-works.com,United Kingdom,Undergrad,Low,2,$2925.9,$1170.2,2.0,$1119.3323,0
20808,Mrs. Julie Jai,1955,F,julie16@adventure-works.com,Germany,Undergrad,Low,2,$1734.5,$702.6,2.0,$648.5946,184
20809,Mr. Benjamin Anderson,1954,M,benjamin44@adventure-works.com,United Kingdom,Undergrad,Low,2,$64.6,$40.4,1.0,,122
20810,Mrs. Brittney He,1941,F,brittney17@adventure-works.com,France,Undergrad,Low,2,$12.6,$7.9,1.0,,120
20811,Mr. Calvin Shan,1942,M,calvin10@adventure-works.com,United Kingdom,Graduate,Low,1,$2931.6,$1174.3,2.0,$1100.9298,209
20812,Mr. Preston Prasad,1980,M,preston8@adventure-works.com,Australia,Undergrad,Low,0,$4145.2,$1620.2,2.0,$1518.937,302
20814,Ms. Margaret Lu,1979,F,margaret17@adventure-works.com,Australia,Undergrad,Low,0,$4200.2,$1633.2,2.0,$1531.1593,288
20815,Ms. Tracy Andersen,1979,F,tracy12@adventure-works.com,Australia,Undergrad,Low,0,$4118.3,$1603.3,2.0,$1503.1092,296
20816,Mr. Connor Ross,1980,M,connor0@adventure-works.com,Australia,Undergrad,Low,0,$4229.4,$1659.7,2.0,$1555.9909,286
20817,Mr. Geoffrey Rodriguez,1978,M,geoffrey17@adventure-works.com,Australia,Undergrad,Low,0,$4118.3,$1603.3,2.0,$1503.1092,287
20818,Ms. Rachel Powell,1977,F,rachel56@adventure-works.com,Australia,High School,Low,0,$4244.7,$1682.5,2.0,$1577.3192,287
20819,Mr. Raymond Madan,1979,M,raymond9@adventure-works.com,Australia,Undergrad,Low,0,$4181.8,$1643.1,2.0,$1540.3755,289
20820,Ms. Kathleen Rubio,1979,F,kathleen20@adventure-works.com,Australia,Undergrad,Low,0,$4169.2,$1635.2,2.0,$1533.0162,289
20821,Mr. Hany Morcos,1978,M,hany0@adventure-works.com,Australia,Undergrad,Low,0,$4118.3,$1603.3,2.0,$1503.1092,273
20822,Mr. Shannon Ruiz,1977,M,shannon24@adventure-works.com,Australia,Undergrad,Low,0,$4148.5,$1622.3,2.0,$1520.8619,293
20823,Mr. Troy Martinez,1977,M,troy19@adventure-works.com,Australia,Undergrad,Low,0,$4215.4,$1664.7,2.0,$1566.7613,270
20824,Mr. Derek Xu,1943,M,derek5@adventure-works.com,United Kingdom,Undergrad,Low,1,$2462.0,$943.2,2.0,$857.466,363
20825,Mrs. Pamela Kapoor,1943,F,pamela4@adventure-works.com,United Kingdom,Graduate,Low,1,$2880.7,$1146.8,2.0,$1079.3698,170
20826,Mrs. Jillian Raman,1961,F,jillian13@adventure-works.com,France,Undergrad,Low,1,$1105.5,$458.7,1.0,,149
20827,Mrs. Jillian Perez,1961,F,jillian21@adventure-works.com,France,Undergrad,Low,1,$23.9,$14.9,1.0,,152
20828,Mrs. Jaclyn Shan,1961,F,jaclyn34@adventure-works.com,Germany,Graduate,Low,4,$1733.2,$702.4,2.0,$648.329,184
20829,Mr. Andy Diaz,1961,M,andy7@adventure-works.com,Germany,Graduate,Low,4,$1756.2,$700.0,2.0,$646.1741,198
20830,Mrs. Whitney Martinez,1961,F,whitney16@adventure-works.com,Germany,Graduate,Low,4,$1770.8,$699.0,2.0,$645.2641,185
20831,Mr. Drew Xu,1961,M,drew5@adventure-works.com,Germany,Graduate,Low,4,$1851.9,$760.2,2.0,$701.7259,192
20832,Mr. Kelvin Tang,1961,M,kelvin1@adventure-works.com,United Kingdom,Graduate,Low,3,$2448.2,$920.8,2.0,$837.068,337
20833,Mr. Douglas Sai,1960,M,douglas9@adventure-works.com,Germany,Undergrad,Low,1,$1699.5,$680.7,2.0,$628.3755,208
20834,Mrs. Brenda Kapoor,1960,F,brenda5@adventure-works.com,United Kingdom,Graduate,Low,3,$2512.0,$953.1,2.0,$866.484,348
20835,Mr. Ruben Gutierrez,1959,M,ruben34@adventure-works.com,Germany,Undergrad,Low,2,$1809.2,$736.2,2.0,$683.6165,131
20836,Mr. Stanley Chandra,1959,M,stanley2@adventure-works.com,Germany,Undergrad,Low,2,$1734.5,$702.6,2.0,$652.4551,130
20837,Mr. Jimmy Rubio,1959,M,jimmy25@adventure-works.com,United Kingdom,Undergrad,Low,2,$2516.7,$978.0,2.0,$889.068,335
20838,Mrs. Chloe Jones,1959,F,chloe37@adventure-works.com,United Kingdom,Graduate,Low,3,$2479.3,$952.1,2.0,$865.5615,316
20839,Mrs. Courtney Lopez,1959,F,courtney17@adventure-works.com,United Kingdom,Graduate,Low,3,$2429.7,$922.9,2.0,$839.0387,322
20840,Mrs. Alison Xie,1958,F,alison2@adventure-works.com,France,Undergrad,Low,2,$8.0,$5.0,1.0,,125
20841,Mr. Jésus Alonso,1958,M,jésus7@adventure-works.com,Germany,Graduate,Low,1,$1734.5,$702.6,2.0,$652.4551,141
20842,Mr. Tyrone Moreno,1960,M,tyrone6@adventure-works.com,Germany,Undergrad,Low,3,$1766.1,$723.0,2.0,$674.7843,113
20843,Mr. Jose Shan,1960,M,jose25@adventure-works.com,Germany,Undergrad,Low,3,$1699.5,$680.7,2.0,$632.1159,108
20844,Mr. Nicolas Pal,1959,M,nicolas10@adventure-works.com,France,Undergrad,Low,3,$1034.1,$416.4,1.0,,133
20845,Mr. Barry Malhotra,1959,M,barry5@adventure-works.com,Germany,Undergrad,Low,3,$1753.5,$693.2,2.0,$643.6464,110
20846,Mr. Lee Alonso,1959,M,lee6@adventure-works.com,France,Undergrad,Low,0,$1054.4,$407.2,1.0,,122
20847,Mr. Kyle Young,1959,M,kyle44@adventure-works.com,Germany,Undergrad,Low,0,$1750.5,$708.2,2.0,$657.6467,103
20848,Mr. Vincent Liu,1958,M,vincent4@adventure-works.com,United Kingdom,Undergrad,Low,1,$2495.3,$948.4,2.0,$862.2218,305
20849,Ms. Faith Washington,1970,F,faith12@adventure-works.com,United Kingdom,Undergrad,Low,0,$98.6,$62.3,1.0,,86
20851,Mr. Frank Sanz,1970,M,frank28@adventure-works.com,United Kingdom,Undergrad,Low,0,$2433.7,$926.0,2.0,$854.8139,254
20852,Ms. Yolanda Raje,1970,F,yolanda13@adventure-works.com,United Kingdom,Undergrad,Low,0,$2462.7,$919.8,2.0,$843.1397,255
20853,Mr. Jarrod Rana,1970,M,jarrod11@adventure-works.com,France,Undergrad,Low,0,$1052.7,$427.5,1.0,,131
20854,Mrs. Kara Raji,1969,F,kara19@adventure-works.com,Germany,High School,Low,2,$1734.5,$702.6,2.0,$648.5946,103
20855,Ms. Abigail Ross,1970,F,abigail29@adventure-works.com,France,Undergrad,Low,0,$1034.1,$416.4,1.0,,145
20856,Ms. Tiffany Hu,1969,F,tiffany21@adventure-works.com,United Kingdom,Undergrad,Low,0,$2400.1,$904.4,2.0,$829.0628,254
20857,Mr. Jerry Becker,1969,M,jerry21@adventure-works.com,France,Undergrad,Low,0,$1000.4,$394.8,1.0,,108
20858,Mr. Damien Stone,1969,M,damien17@adventure-works.com,France,Undergrad,Low,0,$1034.1,$416.4,1.0,,120
20859,Mr. Roy Romero,1969,M,roy29@adventure-works.com,United Kingdom,Undergrad,Low,0,$2450.1,$935.7,2.0,$863.741,224
20860,Mr. Preston Lopez,1969,M,preston15@adventure-works.com,Germany,Graduate,Low,0,$2294.0,$954.8,3.0,$429.667,198
20861,Mr. Nicolas Nara,1969,M,nicolas15@adventure-works.com,Germany,Graduate,Low,0,$2323.4,$987.0,3.0,$444.1414,195
20862,Mr. Marshall Sutton,1969,M,marshall25@adventure-works.com,United Kingdom,Graduate,Low,0,$2908.6,$1164.3,2.0,$1086.7115,159
20863,Ms. Erica Xu,1969,F,erica12@adventure-works.com,United Kingdom,Graduate,Low,0,$2914.3,$1168.4,2.0,$1095.4193,126
20864,Ms. Grace Howard,1969,F,grace37@adventure-works.com,United Kingdom,Graduate,Average,0,$2888.6,$1151.8,2.0,$1084.0541,105
20865,Mr. Luis Ross,1922,M,luis2@adventure-works.com,Germany,Undergrad,Low,2,$70.0,$43.8,1.0,,148
20866,Mr. David Jones,1922,M,david76@adventure-works.com,United Kingdom,Undergrad,High,0,$2825.5,$1273.9,2.0,$1206.8896,13
20867,Mr. Noah Johnson,1952,M,noah57@adventure-works.com,France,Undergrad,Low,3,$41.6,$26.6,1.0,,88
20868,Mrs. Misty Shan,1951,F,misty12@adventure-works.com,United Kingdom,High School,Low,4,$74.5,$46.7,1.0,,267
20869,Mr. David Martinez,1968,M,david80@adventure-works.com,United Kingdom,High School,Low,2,$2465.4,$926.7,2.0,$849.4319,218
20870,Mrs. Jaime Moreno,1968,F,jaime7@adventure-works.com,Germany,High School,Low,2,$1733.2,$702.4,2.0,$643.8271,103
20871,Mrs. Adriana Arthur,1968,F,adriana7@adventure-works.com,Germany,High School,Low,3,$122.2,$71.6,1.0,,271
20872,Mr. Theodore Moreno,1968,M,theodore7@adventure-works.com,United Kingdom,High School,Low,3,$2433.7,$926.0,2.0,$848.8775,219
20873,Mr. Joel Subram,1968,M,joel12@adventure-works.com,Germany,Undergrad,Low,1,$115.9,$72.5,1.0,,236
20874,Mr. Edwin Lal,1968,M,edwin31@adventure-works.com,Germany,Undergrad,Low,1,$1764.9,$703.0,2.0,$648.8873,90
20875,Mrs. Julia Washington,1968,F,julia79@adventure-works.com,United Kingdom,Undergrad,Low,1,$2435.1,$926.3,2.0,$849.141,220
20876,Mr. Jackson Alexander,1968,M,jackson21@adventure-works.com,Germany,Undergrad,Low,1,$1734.5,$702.6,2.0,$648.5946,68
20877,Mr. Richard Ross,1968,M,richard60@adventure-works.com,France,Undergrad,Low,1,$1000.4,$394.8,1.0,,101
20878,Mrs. Erika Ortega,1968,F,erika19@adventure-works.com,France,Undergrad,Low,1,$1034.1,$416.4,1.0,,70
20879,Ms. Pamela Sanchez,1968,F,pamela23@adventure-works.com,United Kingdom,Graduate,Low,0,$2960.9,$1192.1,2.0,$1117.6079,97
20880,Mrs. Isabella Washington,1967,F,isabella23@adventure-works.com,United Kingdom,High School,Low,3,$2433.7,$926.0,2.0,$841.8621,226
20881,Mrs. Wendy Navarro,1967,F,wendy9@adventure-works.com,United Kingdom,Undergrad,Low,1,$122.2,$71.6,1.0,,85
20882,Mrs. Sabrina Suarez,1967,F,sabrina13@adventure-works.com,France,Undergrad,Low,1,$1048.5,$411.1,1.0,,46
20883,Mrs. Latoya Rai,1967,F,latoya16@adventure-works.com,France,Undergrad,Low,1,$1033.4,$415.4,1.0,,42
20884,Mr. Darren Schmidt,1967,M,darren43@adventure-works.com,France,Undergrad,Low,1,$1152.8,$474.3,1.0,,50
20885,Mr. Terry Xie,1967,M,terry6@adventure-works.com,United Kingdom,Undergrad,Low,1,$2433.7,$926.0,2.0,$841.8621,220
20886,Mr. Bruce Raman,1967,M,bruce11@adventure-works.com,United Kingdom,Undergrad,Low,1,$2448.2,$920.8,2.0,$837.068,236
20887,Mr. Damien Li,1966,M,damien2@adventure-works.com,France,High School,Low,4,$1042.7,$419.3,1.0,,48
20888,Mr. Clayton Raje,1966,M,clayton32@adventure-works.com,France,High School,Low,4,$1054.4,$407.2,1.0,,44
20889,Mr. Manuel Patel,1966,M,manuel2@adventure-works.com,United Kingdom,High School,Low,1,$105.0,$65.7,1.0,,142
20890,Mr. Clayton Anand,1966,M,clayton40@adventure-works.com,United Kingdom,High School,Low,1,$2451.0,$931.9,2.0,$854.2656,189
20891,Mr. Darrell Anand,1967,M,darrell10@adventure-works.com,France,Undergrad,Low,0,$615.0,$288.1,1.0,,208
20892,Mr. Henry Sara,1967,M,henry11@adventure-works.com,United Kingdom,Undergrad,Low,0,$2908.6,$1164.3,2.0,$1091.5626,82
20893,Mr. Robert Hall,1927,M,robert89@adventure-works.com,Germany,Undergrad,Low,1,$70.0,$43.8,1.0,,16
20894,Mrs. Alyssa Thomas,1966,F,alyssa10@adventure-works.com,France,High School,Low,2,$1034.1,$416.4,1.0,,34
20895,Mr. Ruben Jimenez,1966,M,ruben29@adventure-works.com,France,Undergrad,Low,1,$1000.4,$394.8,1.0,,27
20896,Mr. Arthur Sai,1966,M,arthur8@adventure-works.com,Germany,Undergrad,Low,1,$1753.5,$693.2,2.0,$639.8381,78
20897,Mrs. Mayra Sai,1966,F,mayra5@adventure-works.com,France,Undergrad,Low,1,$89.7,$43.0,1.0,,69
20898,Mr. Grant Ferrier,1966,M,grant24@adventure-works.com,Germany,Undergrad,Low,1,$74.0,$46.3,1.0,,69
20900,Mrs. Natalie Russell,1965,F,natalie42@adventure-works.com,United Kingdom,High School,Low,4,$152.2,$90.4,1.0,,93
20901,Mr. Chad Xu,1965,M,chad6@adventure-works.com,France,High School,Low,2,$1000.4,$394.8,1.0,,19
20903,Mrs. Robyn Diaz,1965,F,robyn2@adventure-works.com,Germany,Undergrad,Low,1,$133.6,$84.2,1.0,,214
20905,Mrs. Jessie Munoz,1964,F,jessie5@adventure-works.com,France,High School,Low,5,$1035.4,$416.7,1.0,,9
20906,Mrs. Briana Ruiz,1964,F,briana2@adventure-works.com,United Kingdom,High School,Low,5,$66.9,$41.8,1.0,,22
20907,Mr. Terrence Shan,1964,M,terrence10@adventure-works.com,United Kingdom,High School,Low,3,$62.3,$39.0,1.0,,136
20908,Mr. Wyatt Foster,1964,M,wyatt66@adventure-works.com,Germany,High School,Low,3,$135.9,$77.6,1.0,,208
20909,Mrs. Kelly Weadock,1963,F,kelly3@adventure-works.com,United Kingdom,High School,Low,3,$103.6,$65.4,1.0,,261
20910,Ms. Carolyn Malhotra,1966,F,carolyn5@adventure-works.com,France,Undergrad,Low,0,$650.9,$310.4,1.0,,94
20911,Ms. Katrina Raje,1966,F,katrina12@adventure-works.com,France,Undergrad,Low,0,$632.0,$289.3,1.0,,46
20912,Ms. Christy Hu,1966,F,christy18@adventure-works.com,Germany,Undergrad,Low,0,$2362.5,$1012.0,3.0,$467.081,81
20913,Mr. Wesley Liu,1963,M,wesley4@adventure-works.com,Germany,Undergrad,Low,2,$1750.5,$708.2,2.0,$649.2152,64
20914,Mr. Gilbert Zeng,1962,M,gilbert20@adventure-works.com,Germany,Undergrad,Low,1,$1762.4,$712.7,2.0,$653.2971,76
20915,Mrs. Latasha Carlson,1965,F,latasha18@adventure-works.com,France,Undergrad,Low,2,$41.6,$26.6,1.0,,8
20916,Mrs. Kathleen Carlson,1965,F,kathleen19@adventure-works.com,Germany,Undergrad,Low,2,$121.7,$63.0,1.0,,193
20917,Mrs. Tonya Tang,1965,F,tonya4@adventure-works.com,United Kingdom,Undergrad,Low,1,$2896.6,$1156.8,2.0,$1079.6654,66
20918,Mr. Neil Ramos,1964,M,neil16@adventure-works.com,France,Undergrad,Low,2,$75.5,$47.2,1.0,,96
20921,Mrs. Melinda Carlson,1964,F,melinda13@adventure-works.com,United Kingdom,Undergrad,Low,1,$2896.6,$1156.8,2.0,$1079.6654,61
20922,Mr. Clayton Wagner,1964,M,clayton1@adventure-works.com,United Kingdom,Undergrad,Low,1,$2880.7,$1146.8,2.0,$1075.1537,50
20923,Mrs. Isabella Powell,1963,F,isabella19@adventure-works.com,Germany,Undergrad,Low,1,$2299.6,$972.6,3.0,$445.7733,84
20924,Mr. Alberto Sanz,1977,M,alberto19@adventure-works.com,Germany,High School,Low,0,$138.6,$87.3,1.0,,182
20925,Mrs. Kristin Xu,1979,F,kristin7@adventure-works.com,France,High School,Low,4,$71.5,$44.7,1.0,,113
20926,Mr. Jeffery Guo,1979,M,jeffery17@adventure-works.com,France,High School,Low,4,$1000.4,$394.8,1.0,,11
20927,Mrs. Tammy Martinez,1979,F,tammy18@adventure-works.com,Germany,High School,Low,5,$178.9,$112.0,1.0,,48
20928,Mr. Raymond Kapoor,1979,M,raymond3@adventure-works.com,Germany,Undergrad,Low,3,$80.5,$50.4,1.0,,61
20929,Mr. Darryl Zeng,1979,M,darryl21@adventure-works.com,United Kingdom,Undergrad,Low,3,$99.5,$62.3,1.0,,295
20930,Mr. Drew Chande,1963,M,drew16@adventure-works.com,Germany,Undergrad,Low,1,$2348.9,$1002.9,3.0,$462.8798,34
20931,Mr. Brian Sanchez,1963,M,brian29@adventure-works.com,United Kingdom,Undergrad,Low,1,$2941.7,$1185.1,2.0,$1115.345,20
20932,Mr. Cole Kelly,1962,M,cole3@adventure-works.com,France,Undergrad,Low,1,$56.3,$30.3,1.0,,46
20933,Mrs. Laura Li,1978,F,laura10@adventure-works.com,United Kingdom,Undergrad,Low,4,$2435.1,$926.3,2.0,$842.1231,199
20934,Mrs. Haley Young,1977,F,haley59@adventure-works.com,France,Undergrad,Low,5,$1050.4,$426.1,1.0,,14
20935,Mrs. Desiree Jimenez,1977,F,desiree1@adventure-works.com,France,Undergrad,Low,5,$167.0,$104.5,1.0,,47
20936,Ms. Christy Cai,1977,F,christy19@adventure-works.com,France,Undergrad,Low,0,$1028.4,$412.3,1.0,,2
20937,Ms. Natalie Williams,1977,F,natalie70@adventure-works.com,Germany,Undergrad,Low,0,$158.0,$85.2,1.0,,115
20939,Mr. Joshua Johnson,1976,M,joshua3@adventure-works.com,Germany,High School,Low,0,$28.0,$17.5,1.0,,41
20940,Ms. Jillian Rodriguez,1976,F,jillian20@adventure-works.com,France,High School,Low,0,$43.0,$26.9,1.0,,318
20941,Mr. Arturo Guo,1975,M,arturo19@adventure-works.com,France,High School,Low,0,$134.9,$84.4,1.0,,309
20942,Ms. Tasha Sharma,1975,F,tasha10@adventure-works.com,France,High School,Low,0,$8.0,$5.0,1.0,,277
20943,Mr. Brett Rana,1975,M,brett10@adventure-works.com,United Kingdom,High School,Low,0,$46.8,$29.3,1.0,,92
20944,Ms. Rebecca Hernandez,1976,F,rebecca19@adventure-works.com,France,High School,Low,0,$234.5,$146.8,1.0,,324
20945,Mr. Roger Tang,1976,M,roger31@adventure-works.com,Germany,Undergrad,Low,0,$1747.6,$697.1,2.0,$638.9929,77
